Transaction ID,Date,Customer ID,Product_Category,Product Name,Quantity Sold,Unit Price,Total Revenue,Profit,Region
TXN368618,8/31/2023,CUST8644,Battery Pack,"Power Bank 10,000mAh",6,486,2677.65,1036.68,Europe
TXN770619,12/31/2023,CUST9395,Charging Station,Supercharger,2,1419,2943.08,769.73,North America
TXN103219,11/24/2023,CUST1034,Accessory,Extension Cord,3,260,1760.73,1319,North America
TXN629896,11/6/2023,CUST2041,Accessory,Cable Clips,6,1120,7785.94,2799.24,North America
TXN569545,10/17/2023,CUST5343,Charging Station,Fast Charger,7,1043,6727.49,2622.94,Africa
TXN372699,3/18/2023,CUST4978,EV Charger,Cable Organizer,7,247,1747.04,640.23,Asia
TXN886898,12/15/2023,CUST4449,Solar Panel,Rigid Panel,7,624,4551.61,1680.92,South America
TXN982612,10/6/2023,CUST3082,Solar Panel,Rigid Panel,8,674,5769.45,1824.86,Europe
TXN786634,10/14/2023,CUST1423,Solar Panel,Flexible Panel,5,35,177.84,77.7,South America
TXN528305,3/10/2023,CUST7203,Battery Pack,"Power Bank 20,000mAh",6,593,3348.11,1081.03,Europe
TXN660477,6/1/2023,CUST1205,Battery Pack,"Power Bank 20,000mAh",7,971,6934.19,3205.07,Europe
TXN239413,4/8/2023,CUST8671,Charging Station,Fast Charger,8,1418,11301.41,5078.43,Africa
TXN884434,4/20/2023,CUST5409,EV Charger,Wallbox Charger,6,985,5338.07,2170.32,Asia
TXN198665,12/7/2023,CUST5663,Accessory,Cable Clips,9,662,6378.33,3169.76,Europe
TXN625900,4/4/2023,CUST1589,Solar Panel,Flexible Panel,4,65,265.63,104.01,Europe
TXN459337,9/26/2023,CUST9495,Solar Panel,Rigid Panel,5,356,1754.05,384.03,Africa
TXN557228,12/19/2023,CUST6345,Solar Panel,Rigid Panel,3,650,1783.8,589.51,North America
TXN467872,11/4/2023,CUST3913,Solar Panel,Rigid Panel,8,662,5820.76,2406.43,North America
TXN909262,7/20/2023,CUST7350,Accessory,Extension Cord,8,1381,12512.92,4487.47,Africa
TXN180616,3/22/2023,CUST7544,Solar Panel,Flexible Panel,1,1388,1287.42,364.34,Europe
TXN454981,8/6/2023,CUST4282,EV Charger,Wallbox Charger,1,117,111.62,29.4,Europe
TXN962909,10/6/2023,CUST7278,Charging Station,Fast Charger,4,914,3762,1293.8,Africa
TXN244170,2/22/2023,CUST7204,EV Charger,Portable Charger,3,97,287.2,142.26,Europe
TXN693209,11/29/2023,CUST1347,EV Charger,Docking Station,7,1398,8809.94,3396.57,Europe
TXN601410,2/23/2023,CUST7899,Charging Station,Fast Charger,9,863,8149.46,1825.37,Asia
TXN190147,12/12/2023,CUST9275,Solar Panel,Rigid Panel,8,674,5425.96,2472.57,Europe
TXN929911,6/25/2023,CUST7754,Battery Pack,"Power Bank 10,000mAh",5,669,3472.13,1533.99,Europe
TXN411804,8/1/2023,CUST1308,Accessory,Cable Clips,5,793,4953.83,2090.08,South America
TXN741047,1/14/2023,CUST5846,EV Charger,Cable Organizer,10,396,4333.43,1540.07,Europe
TXN318425,9/8/2023,CUST9437,EV Charger,Portable Charger,2,796,1655.16,396.61,Asia
TXN974003,6/14/2023,CUST6854,Accessory,Cable Clips,6,530,4369.72,1732.83,Africa
TXN492092,2/7/2023,CUST1753,Charging Station,Fast Charger,10,733,7160.97,1497.39,Africa
TXN470831,4/16/2023,CUST4803,Solar Panel,Rigid Panel,3,1030,3330.2,811.16,Africa
TXN978768,12/23/2023,CUST4385,Charging Station,Supercharger,4,421,1715.43,509.63,South America
TXN983113,11/13/2023,CUST1686,Battery Pack,"Power Bank 10,000mAh",9,305,2508.15,1186.14,South America
TXN729265,10/1/2023,CUST1512,Solar Panel,Flexible Panel,2,666,1270.62,609.95,Europe
TXN235515,4/2/2023,CUST6266,Accessory,Charging Cable,8,1257,11072.9,4313.35,Europe
TXN556213,6/21/2023,CUST6528,Charging Station,Supercharger,10,1091,10311.75,2343.58,Africa
TXN174540,8/13/2023,CUST3779,EV Charger,Cable Organizer,9,481,4683.42,1919.1,Africa
TXN627729,12/31/2023,CUST7161,Charging Station,Supercharger,2,1045,1976.61,596.14,Europe
TXN843529,5/9/2023,CUST6167,Accessory,Cable Clips,3,75,1220.99,1046.28,South America
TXN685143,3/3/2023,CUST6552,Accessory,Extension Cord,10,109,2116.5,1357.46,South America
TXN393873,5/24/2023,CUST6438,Accessory,Cable Clips,10,542,6550.36,2722.34,North America
TXN806030,12/9/2023,CUST7601,Battery Pack,"Power Bank 10,000mAh",3,1271,3799.4,1681.76,Africa
TXN160893,6/5/2023,CUST2800,Charging Station,Fast Charger,9,552,4607.28,1903.06,Europe
TXN885918,2/19/2023,CUST6374,Battery Pack,"Power Bank 20,000mAh",2,1415,2668.69,1230.2,Europe
TXN772363,3/1/2023,CUST6192,Battery Pack,"Power Bank 20,000mAh",5,973,4437.16,1760.49,Asia
TXN488387,7/21/2023,CUST1702,Battery Pack,"Power Bank 10,000mAh",3,418,1321.36,442.52,Asia
TXN825246,8/25/2023,CUST9965,EV Charger,Cable Organizer,7,1219,8701.9,2456.46,South America
TXN495818,9/22/2023,CUST5170,Accessory,Charging Cable,7,1304,10159.69,4463.48,North America
TXN868010,2/3/2023,CUST8577,Accessory,Extension Cord,5,957,5937.76,2916.41,North America
TXN675019,9/9/2023,CUST9620,Battery Pack,"Power Bank 20,000mAh",3,652,1988.02,481.51,Africa
TXN356144,3/3/2023,CUST6635,Charging Station,Fast Charger,2,1050,1919.09,721.83,Africa
TXN850404,11/25/2023,CUST1683,EV Charger,Cable Organizer,7,1312,9472.11,4324.28,Asia
TXN541510,10/26/2023,CUST6019,EV Charger,Docking Station,10,146,1478.59,452.77,Africa
TXN280092,8/22/2023,CUST2960,Charging Station,Supercharger,9,963,8788.26,3532.1,North America
TXN486768,4/12/2023,CUST2001,Solar Panel,Rigid Panel,2,1122,2043.53,480.07,Africa
TXN186985,3/22/2023,CUST9842,EV Charger,Wallbox Charger,4,1487,5691.78,1435.63,Africa
TXN882896,1/26/2023,CUST1105,Solar Panel,Flexible Panel,4,1079,4454.33,1966.84,Europe
TXN449156,9/20/2023,CUST1422,EV Charger,Portable Charger,9,568,5073.14,1887.32,Africa
TXN775395,5/3/2023,CUST8816,EV Charger,Cable Organizer,2,1320,2794.51,1339.44,Europe
TXN938733,12/7/2023,CUST5870,EV Charger,Wallbox Charger,3,740,2389.77,1077.47,South America
TXN318073,3/20/2023,CUST5987,Accessory,Extension Cord,1,991,1916.28,1199.8,North America
TXN846214,3/31/2023,CUST3742,EV Charger,Docking Station,3,1337,4069.72,1908.53,Asia
TXN789717,2/6/2023,CUST8568,Charging Station,Supercharger,6,966,6268.84,1763.88,Asia
TXN901530,3/3/2023,CUST3878,Accessory,Adapter,6,903,6259.79,3222.32,Africa
TXN322927,3/19/2023,CUST2134,Charging Station,Fast Charger,7,416,2845.06,1387.1,South America
TXN803780,11/10/2023,CUST9730,Charging Station,Supercharger,10,866,8975.25,1800.01,Africa
TXN136559,12/17/2023,CUST2713,Solar Panel,Rigid Panel,9,321,3109.7,1484.91,Asia
TXN197118,1/29/2023,CUST4309,Battery Pack,"Power Bank 10,000mAh",2,1360,2576.74,1137.08,Africa
TXN674953,1/1/2023,CUST9918,EV Charger,Cable Organizer,3,227,660.99,276.24,Europe
TXN388426,1/19/2023,CUST7249,Solar Panel,Flexible Panel,7,780,5746.93,1183.78,Europe
TXN172148,6/25/2023,CUST7940,Solar Panel,Flexible Panel,5,301,1441.3,682.33,Asia
TXN704933,8/26/2023,CUST2377,EV Charger,Cable Organizer,5,581,3151.13,1176.09,South America
TXN205736,9/2/2023,CUST6690,Battery Pack,"Power Bank 20,000mAh",10,1418,14877.6,3570.21,Africa
TXN573135,9/24/2023,CUST5613,Accessory,Charging Cable,1,46,1046.94,1011.39,Asia
TXN712664,7/16/2023,CUST3409,Solar Panel,Rigid Panel,8,381,3334.41,1410.22,North America
TXN464379,2/21/2023,CUST8651,EV Charger,Portable Charger,7,1132,7891.82,2085.01,North America
TXN643551,5/16/2023,CUST3382,EV Charger,Cable Organizer,4,1132,4332.92,1341.74,Africa
TXN197797,2/6/2023,CUST9769,Solar Panel,Flexible Panel,6,1243,7159.55,1898.56,Africa
TXN828292,10/27/2023,CUST3751,Charging Station,Supercharger,4,287,1064.86,416.88,Europe
TXN972385,10/12/2023,CUST5738,Solar Panel,Rigid Panel,1,1241,1153.41,379.83,South America
TXN410567,5/2/2023,CUST6156,Battery Pack,"Power Bank 10,000mAh",4,79,342.41,131.42,North America
TXN531498,9/13/2023,CUST4372,Battery Pack,"Power Bank 10,000mAh",8,571,4590.52,2080.29,Africa
TXN100128,12/20/2023,CUST5513,Accessory,Cable Clips,2,217,1415.58,1144.91,South America
TXN662554,5/3/2023,CUST1154,EV Charger,Cable Organizer,9,1347,12069.99,5408.2,Africa
TXN835495,12/2/2023,CUST4660,Charging Station,Fast Charger,8,681,5000.57,2111.04,Asia
TXN573195,3/29/2023,CUST1598,Accessory,Extension Cord,1,244,1249.28,1086.32,Africa
TXN537742,5/2/2023,CUST4009,EV Charger,Docking Station,7,1379,9370.97,3424.27,Africa
TXN828372,11/9/2023,CUST5933,Accessory,Charging Cable,9,1200,12599.9,4138.23,Europe
TXN652838,1/16/2023,CUST3211,Charging Station,Fast Charger,3,1024,2971.87,850.03,Asia
TXN601432,9/5/2023,CUST9964,Accessory,Adapter,3,842,3729.18,1694.25,Europe
TXN791566,4/10/2023,CUST9580,Charging Station,Supercharger,5,142,675.65,323.48,Asia
TXN664884,3/9/2023,CUST2546,Battery Pack,"Power Bank 10,000mAh",1,440,405.44,183.3,Africa
TXN687421,1/5/2023,CUST1174,Accessory,Cable Clips,1,1072,2062.27,1252.5,Europe
TXN594385,3/6/2023,CUST9814,Solar Panel,Flexible Panel,7,569,4308.28,1753.58,Asia
TXN588502,9/22/2023,CUST8715,Battery Pack,"Power Bank 20,000mAh",5,243,1260.67,358.52,Europe
TXN640212,7/14/2023,CUST8685,EV Charger,Docking Station,4,1200,5252.23,1862.65,Asia
TXN707402,12/17/2023,CUST5478,Charging Station,Supercharger,9,627,5798.43,2566.58,South America
TXN771806,12/14/2023,CUST7612,Accessory,Charging Cable,7,121,1824.49,1380.92,Asia
TXN635126,11/3/2023,CUST2479,Charging Station,Supercharger,3,556,1685.54,689.22,Africa
TXN637217,9/3/2023,CUST3007,Charging Station,Fast Charger,7,597,3890.14,1513.09,Africa
TXN399158,3/4/2023,CUST5574,Accessory,Extension Cord,5,741,4971.26,2085.33,North America
TXN720088,11/20/2023,CUST3432,EV Charger,Docking Station,1,1362,1361.76,645.14,Asia
TXN158403,2/22/2023,CUST4437,Solar Panel,Rigid Panel,8,786,6033.16,2744.58,Africa
TXN446012,1/1/2023,CUST3702,Battery Pack,"Power Bank 20,000mAh",4,130,565.45,169.17,North America
TXN989516,11/9/2023,CUST8945,Solar Panel,Rigid Panel,10,627,6787.35,2661.41,Europe
TXN480585,6/18/2023,CUST4636,Battery Pack,"Power Bank 20,000mAh",6,926,5442.49,1939.8,North America
TXN546196,5/27/2023,CUST4380,Solar Panel,Flexible Panel,5,1177,5731.67,1375.83,North America
TXN671240,9/3/2023,CUST7050,Charging Station,Fast Charger,9,317,2849.18,619.13,Asia
TXN119557,4/11/2023,CUST2889,Solar Panel,Flexible Panel,1,686,707.8,245.41,Asia
TXN212768,2/14/2023,CUST3517,EV Charger,Wallbox Charger,7,564,3957.23,1535.53,North America
TXN311744,2/12/2023,CUST1237,Battery Pack,"Power Bank 20,000mAh",7,618,4596.77,1188.06,Europe
TXN283666,4/27/2023,CUST1576,EV Charger,Portable Charger,3,1236,3534.19,842.6,South America
TXN932520,6/1/2023,CUST7277,Solar Panel,Rigid Panel,3,307,965.46,273.02,South America
TXN175013,8/13/2023,CUST9218,Charging Station,Supercharger,2,929,1886.76,551.4,Europe
TXN156272,3/2/2023,CUST7705,EV Charger,Portable Charger,4,127,461.8,102.77,Europe
TXN745408,11/10/2023,CUST4607,EV Charger,Portable Charger,10,1483,15678.47,7451.47,Africa
TXN501596,4/8/2023,CUST7931,Accessory,Charging Cable,9,994,9170.4,3294.23,South America
TXN970806,1/5/2023,CUST5525,Charging Station,Supercharger,10,270,2527.41,1233.89,North America
TXN596295,2/14/2023,CUST8952,Charging Station,Fast Charger,7,553,3946.18,1299.17,Europe
TXN159868,8/22/2023,CUST6099,Solar Panel,Flexible Panel,1,292,304.6,107.49,South America
TXN424049,10/28/2023,CUST8811,Solar Panel,Flexible Panel,9,1239,11221.51,2451.15,North America
TXN224217,8/23/2023,CUST3662,Battery Pack,"Power Bank 20,000mAh",7,1161,8638.66,1927.62,Africa
TXN581224,4/16/2023,CUST6375,Solar Panel,Flexible Panel,2,1009,2138.82,1019.16,North America
TXN454959,5/30/2023,CUST7319,Battery Pack,"Power Bank 10,000mAh",6,1349,7798.28,2275.19,North America
TXN586444,1/26/2023,CUST8881,EV Charger,Cable Organizer,2,823,1539.72,544.7,Europe
TXN646102,3/17/2023,CUST6705,Battery Pack,"Power Bank 20,000mAh",9,525,4602.26,1216.82,Europe
TXN481481,2/15/2023,CUST5759,Accessory,Adapter,1,760,1699.64,1321.05,Asia
TXN414959,7/5/2023,CUST3459,Accessory,Extension Cord,2,1318,3605.39,1664.13,North America
TXN213760,10/18/2023,CUST5107,EV Charger,Docking Station,1,189,200.75,98.29,Europe
TXN501768,6/28/2023,CUST5644,EV Charger,Wallbox Charger,4,1011,4259.48,1887.29,Asia
TXN904843,7/7/2023,CUST7708,Charging Station,Supercharger,8,1015,8035.69,2564.95,Africa
TXN441459,6/26/2023,CUST6872,Accessory,Charging Cable,10,119,2081.3,1310.31,Europe
TXN849344,9/15/2023,CUST2533,Battery Pack,"Power Bank 10,000mAh",7,479,3585.44,818.14,Asia
TXN662628,1/14/2023,CUST4634,Solar Panel,Flexible Panel,8,41,333.9,161.55,Africa
TXN666923,3/9/2023,CUST3989,EV Charger,Portable Charger,7,1019,7306.37,2906.53,North America
TXN476554,2/7/2023,CUST4461,Accessory,Adapter,1,392,1380.12,1122.21,North America
TXN624898,9/4/2023,CUST6329,Solar Panel,Flexible Panel,1,857,902.55,183.13,Europe
TXN148206,9/9/2023,CUST9772,Solar Panel,Flexible Panel,1,1360,1315.07,283.53,Asia
TXN128021,5/21/2023,CUST6784,Accessory,Cable Clips,9,460,4829.11,2410.06,North America
TXN795323,9/2/2023,CUST5024,Battery Pack,"Power Bank 20,000mAh",7,927,6023.48,1488.21,Africa
TXN965852,12/14/2023,CUST3743,EV Charger,Cable Organizer,2,138,265.92,96.18,Europe
TXN900437,6/24/2023,CUST7006,Charging Station,Fast Charger,7,747,5625.76,2681.13,Asia
TXN754495,12/24/2023,CUST9798,EV Charger,Cable Organizer,1,478,481.12,116.94,Europe
TXN156509,12/4/2023,CUST4579,Solar Panel,Flexible Panel,10,1475,16063.96,5999.2,South America
TXN129466,10/29/2023,CUST5663,Solar Panel,Rigid Panel,8,1182,9136.46,2297.4,North America
TXN244747,8/15/2023,CUST6222,Charging Station,Fast Charger,5,1011,4941.81,1584.66,Asia
TXN192421,12/1/2023,CUST2551,Charging Station,Supercharger,1,618,674.49,222.57,Africa
TXN692437,8/11/2023,CUST7963,EV Charger,Docking Station,10,1159,10910.66,2881.51,North America
TXN277931,12/31/2023,CUST2446,EV Charger,Cable Organizer,2,662,1420.96,564.15,North America
TXN762982,3/3/2023,CUST3749,EV Charger,Docking Station,9,611,5105.45,2018.65,Europe
TXN916542,6/10/2023,CUST2075,Accessory,Charging Cable,8,322,3686.09,2053.01,North America
TXN119004,10/20/2023,CUST7405,Charging Station,Fast Charger,1,298,304.12,84.47,South America
TXN278608,7/23/2023,CUST2147,Accessory,Adapter,6,468,3670.57,2134.22,Africa
TXN813380,11/19/2023,CUST3712,Accessory,Adapter,4,70,1288.45,1141.19,North America
TXN973820,11/24/2023,CUST5887,EV Charger,Cable Organizer,5,255,1278.28,352.54,North America
TXN227431,9/4/2023,CUST6689,Solar Panel,Flexible Panel,2,1022,2030.25,939.46,South America
TXN516154,3/4/2023,CUST4094,Solar Panel,Flexible Panel,1,1373,1353.02,346.65,Africa
TXN787162,12/17/2023,CUST5764,EV Charger,Docking Station,5,394,1921.8,507.88,Europe
TXN588168,10/22/2023,CUST5120,Charging Station,Fast Charger,9,1144,10931.28,3046.15,Africa
TXN792602,4/29/2023,CUST7963,Accessory,Extension Cord,9,1247,13077.33,4276.5,North America
TXN817625,10/11/2023,CUST3401,Battery Pack,"Power Bank 20,000mAh",8,1329,10335.19,4855.3,Asia
TXN991219,12/10/2023,CUST4521,Charging Station,Fast Charger,6,764,4869.5,1303.08,North America
TXN208122,12/4/2023,CUST6673,Battery Pack,"Power Bank 20,000mAh",3,516,1464.68,474.92,Asia
TXN734352,2/14/2023,CUST1533,Solar Panel,Rigid Panel,6,1228,8076.87,2426.37,Africa
TXN321511,4/12/2023,CUST7614,Battery Pack,"Power Bank 20,000mAh",9,170,1502.16,724.86,Asia
TXN131790,1/14/2023,CUST1537,Charging Station,Supercharger,3,31,92.67,31.65,Asia
TXN842506,1/27/2023,CUST5835,Charging Station,Fast Charger,7,222,1462.35,679.92,South America
TXN581495,7/24/2023,CUST5312,Battery Pack,"Power Bank 10,000mAh",9,1194,10835.21,5215.95,North America
TXN327681,9/30/2023,CUST3979,Charging Station,Fast Charger,2,79,164.66,81.92,South America
TXN303805,8/29/2023,CUST5750,EV Charger,Wallbox Charger,10,233,2244.16,756.43,North America
TXN266032,6/1/2023,CUST1797,Solar Panel,Flexible Panel,8,1387,10205.52,4917.65,Asia
TXN501230,9/3/2023,CUST5444,Battery Pack,"Power Bank 10,000mAh",1,968,924.21,461.66,Europe
TXN839056,12/12/2023,CUST2894,Solar Panel,Rigid Panel,7,51,365.72,134.72,North America
TXN752258,12/19/2023,CUST2001,Battery Pack,"Power Bank 20,000mAh",8,1193,10008.58,3274,Africa
TXN259305,12/16/2023,CUST5757,Accessory,Charging Cable,7,1089,8781.44,3654.97,Europe
TXN169336,6/10/2023,CUST4669,Solar Panel,Flexible Panel,4,412,1715.23,803.32,South America
TXN227205,1/7/2023,CUST9500,Battery Pack,"Power Bank 20,000mAh",9,1452,12704.74,2611.52,North America
TXN885189,10/11/2023,CUST1295,EV Charger,Docking Station,1,254,243.08,54.1,South America
TXN227044,6/12/2023,CUST2747,Charging Station,Fast Charger,8,1055,8090.61,1866.24,South America
TXN879470,2/10/2023,CUST3397,Accessory,Charging Cable,4,244,1979.18,1459.32,Asia
TXN973298,1/16/2023,CUST7274,Solar Panel,Flexible Panel,1,1043,941.4,245.19,Asia
TXN286935,1/3/2023,CUST5908,Solar Panel,Flexible Panel,1,225,238.06,59.38,North America
TXN809357,5/7/2023,CUST1430,Solar Panel,Flexible Panel,10,673,6921.75,3177.02,Asia
TXN148060,7/13/2023,CUST2336,Accessory,Adapter,10,285,3916.61,2239.84,Europe
TXN607591,3/4/2023,CUST4677,EV Charger,Wallbox Charger,7,583,3885.79,1919.01,Africa
TXN159002,6/15/2023,CUST7284,Battery Pack,"Power Bank 20,000mAh",7,919,6903.86,3366.03,Europe
TXN103136,8/7/2023,CUST4254,Charging Station,Fast Charger,1,452,425.12,186.93,Asia
TXN416883,9/15/2023,CUST3818,Battery Pack,"Power Bank 10,000mAh",10,105,985.08,393.6,Asia
TXN985565,5/28/2023,CUST4825,Accessory,Extension Cord,9,1500,13702.9,4456.02,South America
TXN447403,2/15/2023,CUST3234,EV Charger,Wallbox Charger,1,1107,1074.47,222.43,South America
TXN905726,1/30/2023,CUST1426,Solar Panel,Flexible Panel,4,253,1033.09,306,North America
TXN557656,8/10/2023,CUST2019,EV Charger,Wallbox Charger,4,1193,4648.64,2111.14,Africa
TXN448090,10/10/2023,CUST3529,Solar Panel,Flexible Panel,4,1345,5021.73,1134.05,Africa
TXN390175,3/8/2023,CUST9072,Accessory,Charging Cable,5,1188,6742.15,3136.29,Europe
TXN417347,6/1/2023,CUST2136,Solar Panel,Flexible Panel,2,303,575.3,270.93,Europe
TXN138363,9/1/2023,CUST9124,Accessory,Adapter,2,350,1700.12,1191.61,North America
TXN824826,7/13/2023,CUST7354,Battery Pack,"Power Bank 10,000mAh",8,658,5736.81,2434.77,North America
TXN274195,12/17/2023,CUST5004,Battery Pack,"Power Bank 10,000mAh",10,403,4110.76,1722.44,Africa
TXN314234,12/6/2023,CUST1024,Accessory,Cable Clips,8,201,2758.66,1394.89,Asia
TXN889037,4/16/2023,CUST1872,Accessory,Charging Cable,1,612,1641.82,1219.15,North America
TXN352896,5/8/2023,CUST2901,EV Charger,Cable Organizer,5,260,1354.09,429.14,Africa
TXN561081,8/23/2023,CUST6140,Battery Pack,"Power Bank 10,000mAh",1,1157,1247.01,280.52,Asia
TXN858291,6/29/2023,CUST7496,Charging Station,Supercharger,10,267,2513.12,762.17,Europe
TXN742209,11/14/2023,CUST7308,Solar Panel,Rigid Panel,9,785,7117.55,2291.64,Africa
TXN294965,8/19/2023,CUST1841,EV Charger,Docking Station,6,812,5220.53,2205.61,North America
TXN748533,9/6/2023,CUST5352,Charging Station,Fast Charger,10,614,5605.63,2781.59,North America
TXN651590,7/1/2023,CUST6236,Battery Pack,"Power Bank 20,000mAh",2,758,1374.52,407.44,North America
TXN111988,5/27/2023,CUST5222,EV Charger,Wallbox Charger,5,532,2480.77,640.2,South America
TXN551100,6/26/2023,CUST3359,Battery Pack,"Power Bank 20,000mAh",6,1018,6398.61,2887.95,Africa
TXN375698,12/10/2023,CUST8983,Accessory,Charging Cable,8,631,6100.36,3346.72,North America
TXN853283,8/14/2023,CUST1581,Solar Panel,Flexible Panel,9,249,2435.85,747.63,Asia
TXN457683,12/20/2023,CUST4528,EV Charger,Wallbox Charger,3,582,1584.4,340.9,South America
TXN794149,5/14/2023,CUST9348,Accessory,Extension Cord,10,1447,14621.93,5505.98,Europe
TXN345505,5/3/2023,CUST3051,Charging Station,Fast Charger,8,314,2522.78,576.27,Asia
TXN902830,6/21/2023,CUST3279,Accessory,Cable Clips,6,127,1694.57,1229.01,North America
TXN493259,5/13/2023,CUST6968,Solar Panel,Rigid Panel,2,316,662.4,136.97,Europe
TXN719169,2/24/2023,CUST1491,Accessory,Cable Clips,10,89,1837.29,1180.61,Asia
TXN748600,12/11/2023,CUST1873,EV Charger,Wallbox Charger,2,231,484.32,182.48,Europe
TXN259696,9/28/2023,CUST7355,Charging Station,Supercharger,6,356,2101.44,893.7,Africa
TXN802299,4/10/2023,CUST5386,EV Charger,Wallbox Charger,2,1066,2308.67,651.54,Africa
TXN777495,5/24/2023,CUST5051,Battery Pack,"Power Bank 20,000mAh",9,708,6841.15,2725.68,South America
TXN621876,11/11/2023,CUST7135,Battery Pack,"Power Bank 20,000mAh",5,511,2681.23,736.29,South America
TXN725130,4/22/2023,CUST4602,EV Charger,Portable Charger,5,1076,5749.79,1847.12,North America
TXN223331,8/3/2023,CUST5353,Solar Panel,Flexible Panel,7,1171,7382.08,2438.23,Africa
TXN410091,6/20/2023,CUST1551,Solar Panel,Flexible Panel,2,1196,2525.92,1240.9,Europe
TXN580487,5/17/2023,CUST1581,Solar Panel,Flexible Panel,3,89,244.13,52.68,Africa
TXN144384,10/30/2023,CUST5025,Charging Station,Fast Charger,6,1435,8745.7,4045.38,South America
TXN748949,1/4/2023,CUST2087,EV Charger,Wallbox Charger,3,1144,3263.42,1549.63,South America
TXN724697,3/23/2023,CUST3366,Charging Station,Supercharger,8,1350,10141.25,2724.6,Africa
TXN241697,1/30/2023,CUST3803,Accessory,Cable Clips,6,773,5473.84,2509.7,Asia
TXN730814,1/15/2023,CUST3230,Battery Pack,"Power Bank 10,000mAh",5,904,4077.12,1863.72,North America
TXN521735,11/30/2023,CUST1230,Charging Station,Supercharger,2,395,866.5,187.76,Asia
TXN476373,11/20/2023,CUST6162,Solar Panel,Flexible Panel,7,199,1492.4,667.74,North America
TXN967494,10/4/2023,CUST5043,Accessory,Extension Cord,8,1429,12097.68,3933.51,South America
TXN646883,6/25/2023,CUST2814,Charging Station,Fast Charger,4,1480,5543.47,1415.92,Africa
TXN780014,5/19/2023,CUST3062,Accessory,Charging Cable,6,699,5342.51,2117.98,North America
